latitude,longitude
-6.1449989,35.5149067
-6.1451079,35.5150200
-6.1451830,35.5150653
-6.1452468,35.5150653
-6.1453107,35.5150993
-6.1454534,35.5151786
-6.1414121,35.5130670
-6.1415098,35.5130406
-6.1415999,35.5130292
-6.1417088,35.5130292
-6.1418140,35.5130330
-6.1419567,35.5130670
-6.1401201,35.5112878
-6.1400563,35.5113747
-6.1399812,35.5115296
-6.1398985,35.5116353
-6.1398535,35.5117071
-6.1398384,35.5117638
-6.1398159,35.5119149
-6.1397896,35.5121037
-6.1398009,35.5121906
-6.1398347,35.5122888
-6.1398384,35.5123871
-6.1398459,35.5125646
-6.1398309,35.5126515
-6.1397708,35.5127535
-6.1396807,35.5128706
-6.1395981,35.5129726
-6.1395192,35.5130557
-6.1394140,35.5131463
-6.1393089,35.5132143
-6.1392413,35.5133088
-6.1391699,35.5134372
-6.1391323,35.5134750
-6.1390197,35.5135505
-6.1388056,35.5136941
-6.1386929,35.5138225
-6.1386215,35.5139207
-6.1385572,35.5140484
-6.1384807,35.5141170
-6.1384141,35.5141945
-6.1383766,35.5142593
-6.1383392,35.5143368
-6.1382997,35.5144121
-6.1382539,35.5144833
-6.1382123,35.5145398
-6.1381623,35.5145963
-6.1381082,35.5146611
-6.1380666,35.5147365
-6.1380375,35.5148286
-6.1379917,35.5149227
-6.1379522,35.5150002
-6.1378960,35.5151090
-6.1378252,35.5151969
-6.1377691,35.5152618
-6.1376983,35.5153978
-6.1376192,35.5155464
-6.1375776,35.5156301
-6.1375152,35.5157578
-6.1374507,35.5158833
-6.1373841,35.5160277
-6.1373154,35.5161366
-6.1372239,35.5162266
-6.1371323,35.5163124
-6.1370220,35.5164589
-6.1369534,35.5165384
-6.1368868,35.5166305
-6.1368369,35.5167142
-6.1367807,35.5168126
-6.1367578,35.5169109
-6.1366912,35.5169716
-6.1366475,35.5170365
-6.1366225,35.5171055
-6.1366163,35.5171893
-6.1365913,35.5172625
-6.1365601,35.5173085
-6.1365102,35.5173671
-6.1382376,35.5074944
-6.1381339,35.5075713
-6.1380356,35.5076592
-6.1379537,35.5077031
-6.1378554,35.5078020
-6.1376806,35.5079173
-6.1375769,35.5079777
-6.1374786,35.5080052
-6.1373639,35.5080436
-6.1372929,35.5080821
-6.1371946,35.5081096
-6.1370908,35.5081315
-6.1370035,35.5081590
-6.1369434,35.5081919
-6.1368505,35.5082084
-6.1367413,35.5082414
-6.1366758,35.5082963
-6.1366321,35.5083457
-6.1367686,35.5083457
-6.1369161,35.5083402
-6.1370690,35.5083567
-6.1372219,35.5083897
-6.1373366,35.5083952
-6.1374458,35.5083952
-6.1376042,35.5084116
-6.1365338,35.5083567
-6.1364246,35.5083402
-6.1362990,35.5083457
-6.1361461,35.5083567
-6.1359222,35.5084061
-6.1358621,35.5083897
-6.1357584,35.5083512
-6.1356382,35.5083238
-6.1354908,35.5083018
-6.1353816,35.5082853
-6.1352833,35.5082853
-6.1350703,35.5082908
-6.1348628,35.5083402
-6.1346389,35.5083677
-6.1344587,35.5083732
-6.1343440,35.5084171
-6.1342020,35.5084995
-6.1340109,35.5086203
-6.1338470,35.5086698
-6.1337433,35.5086533
-6.1336231,35.5086533
-6.1334811,35.5086368
-6.1333064,35.5085984
-6.1331426,35.5086094
-6.1330224,35.5086094
-6.1328914,35.5085874
-6.1327002,35.5085380
-6.1326128,35.5085380
-6.1324872,35.5085929
-6.1323507,35.5086313
-6.1322142,35.5086643
-6.1320941,35.5087302
-6.1319685,35.5087796
-6.1318483,35.5088071
-6.1317555,35.5088291
-6.1317227,35.5087741
-6.1316790,35.5087631
-6.1316353,35.5088016
-6.1315643,35.5088620
-6.1314442,35.5089444
-6.1313623,35.5089554
-6.1312749,35.5089664
-6.1311766,35.5090103
-6.1310619,35.5090707
-6.1308926,35.5091147
-6.1307233,35.5091696
-6.1305595,35.5092245
-6.1301554,35.5093728
-6.1299533,35.5094442
-6.1297240,35.5095486
-6.1295711,35.5096200
-6.1294127,35.5096639
-6.1292707,35.5097133
-6.1291233,35.5097792
-6.1290086,35.5098122
-6.1288666,35.5098287
-6.1287574,35.5098671
-6.1286372,35.5099440
-6.1284680,35.5099770
-6.1283915,35.5100264
-6.1283587,35.5100868
-6.1283314,35.5101472
-6.1282277,35.5102461
-6.1280584,35.5102955
-6.1279055,35.5102955
-6.1277635,35.5103450
-6.1275887,35.5103834
-6.1274522,35.5103889
-6.1272611,35.5103889
-6.1271027,35.5104273
-6.1269662,35.5104823
-6.1267150,35.5105537
-6.1267423,35.5106635
-6.1267805,35.5108118
-6.1267860,35.5109436
-6.1267969,35.5111029
-6.1267750,35.5112897
-6.1267805,35.5114160
-6.1267532,35.5115368
-6.1267313,35.5116906
-6.1267313,35.5118004
-6.1267259,35.5119872
-6.1267259,35.5121684
-6.1267423,35.5122728
-6.1267641,35.5123552
-6.1267641,35.5124486
-6.1267259,35.5125474
-6.1266494,35.5126682
-6.1265402,35.5128056
-6.1264526,35.5129350
-6.1266086,35.5104077
-6.1265923,35.5103267
-6.1265715,35.5101596
-6.1379822,35.5100651
-6.1379195,35.5101386
-6.1378569,35.5102226
-6.1377908,35.5102576
-6.1376724,35.5102716
-6.1375680,35.5103101
-6.1374497,35.5103591
-6.1373175,35.5104046
-6.1371991,35.5104816
-6.1370634,35.5105551
-6.1369277,35.5106251
-6.1367606,35.5106776
-6.1366667,35.5106951
-6.1365379,35.5107196
-6.1364544,35.5107406
-6.1363813,35.5107966
-6.1362839,35.5108456
-6.1361655,35.5108841
-6.1360228,35.5108876
-6.1359115,35.5109296
-6.1357862,35.5109576
-6.1356505,35.5110031
-6.1355182,35.5110451
-6.1353373,35.5111256
-6.1352259,35.5111991
-6.1351041,35.5112516
-6.1349510,35.5113006
-6.1348013,35.5113321
-6.1346308,35.5113846
-6.1344916,35.5114371
-6.1342758,35.5115036
-6.1341262,35.5115071
-6.1339730,35.5115387
-6.1338025,35.5115702
-6.1336911,35.5115772
-6.1335763,35.5115772
-6.1334336,35.5115947
-6.1332561,35.5116472
-6.1331378,35.5117102
-6.1329916,35.5117662
-6.1328663,35.5118292
-6.1327585,35.5118992
-6.1326540,35.5119692
-6.1325392,35.5120147
-6.1324070,35.5120567
-6.1322817,35.5121022
-6.1321459,35.5121757
-6.1319859,35.5121757
-6.1318536,35.5121897
-6.1317283,35.5121967
-6.1316065,35.5122387
-6.1314673,35.5122562
-6.1313107,35.5123192
-6.1311715,35.5123962
-6.1309975,35.5124662
-6.1307956,35.5125362
-6.1306112,35.5125922
-6.1304233,35.5126237
-6.1302110,35.5126972
-6.1300509,35.5127777
-6.1298908,35.5128617
-6.1297829,35.5129317
-6.1296263,35.5130262
-6.1294732,35.5130717
-6.1293096,35.5130822
-6.1291077,35.5130822
-6.1288920,35.5131102
-6.1286866,35.5131102
-6.1283804,35.5131697
-6.1282064,35.5131977
-6.1280532,35.5131977
-6.1279175,35.5132292
-6.1278410,35.5132713
-6.1277539,35.5133343
-6.1276704,35.5133343
-6.1275486,35.5132888
-6.1274059,35.5132397
-6.1272667,35.5131697
-6.1271484,35.5131102
-6.1270127,35.5130892
-6.1268943,35.5130647
-6.1267760,35.5130647
-6.1266786,35.5130437
-6.1265707,35.5129947
-6.1323777,35.5173780
-6.1321976,35.5174266
-6.1321448,35.5174708
-6.1321009,35.5175503
-6.1320306,35.5176961
-6.1319208,35.5178817
-6.1316669,35.5182525
-6.1316153,35.5183344
-6.1315676,35.5184023
-6.1315002,35.5184861
-6.1314743,35.5185420
-6.1314446,35.5185939
-6.1313949,35.5186379
-6.1313533,35.5186698
-6.1313394,35.5187077
-6.1313294,35.5187636
-6.1312069,35.5189577
-6.1311254,35.5191545
-6.1309623,35.5193349
-6.1307504,35.5195317
-6.1305384,35.5197366
-6.1303835,35.5198514
-6.1301879,35.5199416
-6.1299759,35.5201056
-6.1296825,35.5202368
-6.1294542,35.5203352
-6.1292341,35.5204417
-6.1290792,35.5205811
-6.1289488,35.5207533
-6.1288836,35.5208681
-6.1401273,35.5117357
-6.1400744,35.5117473
-6.1399946,35.5117558
-6.1399042,35.5117558
-6.1397803,35.5117769
-6.1396899,35.5117769
-6.1396059,35.5117685
-6.1395302,35.5117473
-6.1394021,35.5117008
-6.1392781,35.5116374
-6.1392340,35.5116163
-6.1391920,35.5116163
-6.1355718,35.5270242
-6.1354848,35.5271929
-6.1354351,35.5274179
-6.1353606,35.5275741
-6.1352674,35.5278053
-6.1352053,35.5279677
-6.1351432,35.5281614
-6.1350562,35.5283363
-6.1349444,35.5285113
-6.1348450,35.5286862
-6.1347456,35.5288050
-6.1345965,35.5289237
-6.1344784,35.5290236
-6.1343356,35.5291299
-6.1342051,35.5291923
-6.1340871,35.5292298
-6.1339504,35.5293048
-6.1338634,35.5294048
-6.1337578,35.5295172
-6.1336460,35.5296297
-6.1336025,35.5297234
-6.1335652,35.5298484
-6.1335217,35.5299484
-6.1334534,35.5300733
-6.1333789,35.5301795
-6.1333229,35.5303045
-6.1332795,35.5304420
-6.1332670,35.5305607
-6.1332670,35.5307044
-6.1332484,35.5308293
-6.1332484,35.5309418
-6.1332298,35.5311043
-6.1332111,35.5312292
-6.1332049,35.5313917
-6.1332111,35.5315479
-6.1331925,35.5317103
-6.1331676,35.5318853
-6.1331676,35.5321040
-6.1331863,35.5322977
-6.1331987,35.5324351
-6.1332298,35.5326101
-6.1332670,35.5327475
-6.1332919,35.5328975
-6.1333354,35.5330849
-6.1333726,35.5332474
-6.1333975,35.5334223
-6.1334161,35.5335785
-6.1334223,35.5337285
-6.1334223,35.5339347
-6.1334037,35.5342221
-6.1365617,35.5241158
-6.1366531,35.5241334
-6.1367531,35.5241684
-6.1368445,35.5241684
-6.1369272,35.5242165
-6.1370316,35.5242734
-6.1371447,35.5243652
-6.1372143,35.5244396
-6.1373013,35.5244921
-6.1373796,35.5245578
-6.1374623,35.5245796
-6.1375971,35.5245665
-6.1377146,35.5245096
-6.1378146,35.5244528
-6.1379625,35.5243915
-6.1381366,35.5243215
-6.1383541,35.5242559
-6.1384846,35.5242471
-6.1386238,35.5242165
-6.1387543,35.5242034
-6.1389066,35.5241246
-6.1390284,35.5240983
-6.1392502,35.5240765
-6.1394373,35.5240852
-6.1396418,35.5241071
-6.1397853,35.5241334
-6.1399550,35.5241552
-6.1401203,35.5241158
-6.1402856,35.5240896
-6.1403900,35.5240808
-6.1405249,35.5240852
-6.1405858,35.5240765
-6.1406510,35.5240458
-6.1407903,35.5239583
-6.1409338,35.5238533
-6.1410252,35.5238008
-6.1411078,35.5237571
-6.1412035,35.5236827
-6.1412949,35.5235558
-6.1413949,35.5234595
-6.1414994,35.5233939
-6.1416342,35.5233326
-6.1417647,35.5232758
-6.1417865,35.5231708
-6.1418561,35.5229914
-6.1419431,35.5228339
-6.1419996,35.5227245
-6.1420823,35.5226195
-6.1372795,35.5245534
-6.1371534,35.5245753
-6.1370272,35.5246103
-6.1369663,35.5246497
-6.1368924,35.5247590
-6.1368315,35.5248772
-6.1367575,35.5249778
-6.1334014,35.5343276
-6.1334307,35.5344381
-6.1334966,35.5346003
-6.1335626,35.5347918
-6.1336505,35.5350350
-6.1336578,35.5352192
-6.1337091,35.5353813
-6.1337824,35.5356098
-6.1337677,35.5357866
-6.1338043,35.5359929
-6.1338410,35.5362656
-6.1338556,35.5365382
-6.1338923,35.5368035
-6.1339655,35.5371425
-6.1339875,35.5373635
-6.1339802,35.5375478
-6.1339289,35.5377025
-6.1338043,35.5378794
-6.1337531,35.5379899
-6.1336358,35.5381962
-6.1335552,35.5384025
-6.1334893,35.5384836
-6.1333574,35.5385720
-6.1332402,35.5386457
-6.1331230,35.5387636
-6.1330644,35.5389257
-6.1330350,35.5391247
-6.1330277,35.5393384
-6.1330644,35.5396700
-6.1330644,35.5398615
-6.1330131,35.5401121
-6.1329764,35.5403184
-6.1329764,35.5405247
-6.1329764,35.5406279
-6.1329398,35.5407679
-6.1329398,35.5409153
-6.1329252,35.5412690
-6.1328958,35.5415343
-6.1328519,35.5418585
-6.1328226,35.5421017
-6.1327786,35.5422785
-6.1327859,35.5425733
-6.1327566,35.5427648
-6.1327200,35.5429933
-6.1326760,35.5432143
-6.1326760,35.5433470
-6.1326248,35.5435607
-6.1325955,35.5437670
-6.1325368,35.5439733
-6.1324562,35.5442239
-6.1324269,35.5444154
-6.1324123,35.5446291
-6.1323610,35.5448060
-6.1322438,35.5450049
-6.1321485,35.5451818
-6.1320899,35.5452481
-6.1320167,35.5452997
-6.1319287,35.5455060
-6.1318188,35.5457123
-6.1317016,35.5459039
-6.1315697,35.5461103
-6.1314818,35.5462871
-6.1314159,35.5464345
-6.1313499,35.5466113
-6.1313133,35.5467955
-6.1312547,35.5470682
-6.1312034,35.5472008
-6.1311375,35.5473335
-6.1310642,35.5474072
-6.1310102,35.5475247
-6.1311799,35.5475794
-6.1312847,35.5476320
-6.1314011,35.5476847
-6.1315757,35.5477140
-6.1317329,35.5477550
-6.1318668,35.5477842
-6.1319890,35.5478545
-6.1322044,35.5479716
-6.1323324,35.5480711
-6.1324605,35.5481765
-6.1325710,35.5482935
-6.1326525,35.5484106
-6.1327689,35.5485336
-6.1328330,35.5486331
-6.1329494,35.5487502
-6.1330833,35.5488906
-6.1331997,35.5490311
-6.1332462,35.5491424
-6.1333044,35.5492302
-6.1333568,35.5493180
-6.1334325,35.5493707
-6.1334790,35.5494351
-6.1335314,35.5494819
-6.1335670,35.5495173
-6.1336145,35.5495575
-6.1309889,35.5476903
-6.1309388,35.5478213
-6.1308887,35.5479473
-6.1308637,35.5480885
-6.1308787,35.5482800
-6.1309088,35.5485421
-6.1309589,35.5486681
-6.1310691,35.5487941
-6.1311944,35.5489251
-6.1312545,35.5490511
-6.1312796,35.5492275
-6.1312796,35.5494392
-6.1312595,35.5496660
-6.1312696,35.5497819
-6.1312896,35.5499129
-6.1312946,35.5500440
-6.1313046,35.5501649
-6.1312996,35.5503464
-6.1312846,35.5504522
-6.1312846,35.5505077
-5.9583668,35.7375678
-6.0297210,35.7567027
-6.0293635,35.7567215
-6.0181978,35.7550693
-5.9915335,35.7526070
-5.9857396,35.7490450
-5.9832480,35.7470173
-5.9744716,35.7417387
-5.9595673,35.7376885
-5.9566168,35.7379863
-6.2233931,35.7129210
-6.2467636,35.7041582
-6.2461050,35.7054645
-6.2445692,35.7078463
-6.2431774,35.7095441
-6.2416923,35.7109281
-6.2316082,35.7115987
-6.2245663,35.7126555
-6.2207453,35.7154959
-6.2145085,35.7284000
-6.2128900,35.7310581
-6.1795449,35.7339951
-6.1749503,35.7392147
-6.1563021,35.7467638
-6.1491179,35.7474893
-6.1354745,35.7466283
-6.1346291,35.7466578
-6.0598587,35.7552463
-6.0979986,35.7488197
-6.0794784,35.7505229
-6.0816735,35.7502413
-6.0891147,35.7487607
-6.1079439,35.7480043
-6.1178490,35.7470655
-6.1198012,35.7466659
-6.1393867,35.7466632
-6.3191961,35.7458585
-6.3149306,35.7429752
-6.3120674,35.7432165
-6.2954103,35.7404807
-6.2950690,35.7402849
-6.2913712,35.7362804
-6.2896596,35.7351243
-6.2869269,35.7313156
-6.2769077,35.7219118
-6.2714341,35.7171026
-6.2707649,35.7164079
-6.2701277,35.7156354
-6.2644647,35.7077765
-6.2630463,35.7062745
-6.2623904,35.7058105
-6.2619265,35.7055128
-6.2583111,35.7034475
-6.0631207,35.5796045
-6.0765739,35.5976504
-6.0792784,35.6009495
-6.0818815,35.6037229
-6.0839219,35.6059518
-6.0860102,35.6093931
-6.0877171,35.6130302
-6.0893200,35.6174397
-6.0896081,35.6191698
-6.0928059,35.6335008
-6.0964438,35.6376260
-6.0939207,35.6349707
-6.1079252,35.6493688
-6.1568195,35.7106626
-6.1574435,35.7111803
-6.1518993,35.8503440
-6.1511553,35.8474740
-6.1498539,35.8430202
-6.1440416,35.8214888
-6.1583422,35.7987383
-6.1495099,35.8788049
-6.1507473,35.8711821
-6.1504966,35.8734459
-6.1521047,35.8530664
-6.1442536,35.8186939
-6.1454190,35.8151883
-6.1751884,35.7635590
-6.1750673,35.7637779
-6.1812142,35.7527706
-6.1818675,35.7507683
-6.1813276,35.7476141
-6.1809182,35.7467933
-6.1749756,35.7473405
-6.1711983,35.7432729
-6.1710717,35.7429336
-6.1707970,35.7423837
-6.1759170,35.7381927
-6.1753926,35.7382072
-6.1752717,35.7382880
-6.0166507,35.4467386
-6.0185659,35.4502845
-6.0206625,35.4521942
-6.0219749,35.4773426
-6.0223216,35.4810333
-6.0310386,35.4996586
-6.0346716,35.5027860
-6.0422361,35.5157036
-6.0511102,35.5319282
-6.0526358,35.5346131
-6.0613657,35.5776840
-6.0647371,35.5815250
-6.0786250,35.6001931
-6.0796198,35.6013304
-6.0843299,35.6064749
-6.0850474,35.6075665
-6.0856715,35.6086770
-6.2013997,35.7974211
-6.1974655,35.8163130
-6.1995028,35.8264604
-6.1979959,35.8305956
-6.1978808,35.8329553
-6.1690497,35.8425128
-6.1887608,35.8387389
-6.1971260,35.8351767
-6.1995921,35.8234409
-6.1963767,35.8077943
-6.1978640,35.8023296
-6.1984336,35.8011554
-6.2031269,35.7953478
-6.2027579,35.7954297
-6.1997848,35.7942950
-6.1976170,35.7909431
-6.1966784,35.7897110
-6.1955363,35.7882136
-6.1943900,35.7863732
-6.1938638,35.7855660
-6.1935060,35.7850932
-6.1919823,35.7835365
-6.1889698,35.7806108
-6.1888632,35.7800449
-6.1871332,35.7730458
-6.1868820,35.7715614
-6.1869059,35.7710759
-6.1867824,35.7687952
-6.1867249,35.7677395
-6.1866617,35.7663042
-6.1865831,35.7657665
-6.1863937,35.7647207
-6.1863264,35.7642493
-6.1862997,35.7640715
-6.1865579,35.7560552
-6.1864260,35.7551887
-6.1857287,35.7515079
-6.1855575,35.7505200
-6.1854536,35.7493740
-6.1854312,35.7483917
-6.1853232,35.7474010
-6.2011977,35.7975989
-6.2009816,35.7977739
-6.2009311,35.7978783
-6.2009648,35.7979602
-6.2014735,35.7978712
-6.2013829,35.7978542
-6.3195720,35.4287160
-6.3255814,35.4334891
-6.3260751,35.4346492
-6.3273881,35.4381351
-6.3287403,35.4398513
-6.3363318,35.4449434
-6.3400461,35.4473991
-6.3479039,35.4525617
-6.3514022,35.4609957
-6.3516462,35.4639595
-6.3494497,35.4677447
-6.3458841,35.4737089
-6.3461730,35.4732996
-6.3449331,35.4746997
-6.3373010,35.4825001
-6.3362981,35.4836686
-6.3315850,35.4908396
-6.3309454,35.4920505
-6.3296633,35.4945626
-6.3293884,35.4951497
-6.3292046,35.4955957
-6.3291008,35.4959415
-6.3290587,35.4967869
-6.3290152,35.5009474
-6.3289956,35.5142619
-6.3290685,35.5168248
-6.3291387,35.5214060
-6.3292116,35.5251714
-6.3293519,35.5306360
-6.3293322,35.5320050
-6.3294024,35.5342688
-6.3294950,35.5365410
-6.3296072,35.5390080
-6.3295847,35.5405520
-6.3294809,35.5410854
-6.3289367,35.5426548
-6.3286056,35.5434875
-6.3284682,35.5441113
-6.3285495,35.5486727
-6.3284598,35.5492683
-6.3280586,35.5505921
-6.3277640,35.5509732
-6.3268915,35.5517917
-6.3256824,35.5529772
-6.3253457,35.5532906
-6.3250623,35.5534994
-6.3248884,35.5536519
-6.3246275,35.5543011
-6.3238700,35.5568132
-6.3233650,35.5578378
-6.3222344,35.5592548
-6.3219988,35.5593705
-6.3216032,35.5595484
-6.3204081,35.5601863
-6.3173697,35.5618488
-6.3180374,35.5614226
-6.3116745,35.5650807
-6.3111330,35.5654307
-6.3101315,35.5660263
-6.3065460,35.5680022
-6.3072670,35.5675534
-6.3058614,35.5684679
-6.3040771,35.5698736
-6.3036759,35.5739580
-6.3042903,35.5783161
-6.3047560,35.5834985
-6.3043660,35.5846078
-6.3041388,35.5851751
-6.3014707,35.5913172
-6.3001352,35.5942782
-6.2968695,35.6010243
-6.2962859,35.6021223
-6.2959128,35.6029550
-6.2955172,35.6039119
-6.2953096,35.6047163
-6.2950739,35.6058087
-6.2947148,35.6068841
-6.2941677,35.6080075
-6.2902398,35.6148157
-6.2892101,35.6164783
-6.2875015,35.6194138
-6.2860818,35.6222986
-6.2856357,35.6237325
-6.2852906,35.6245285
-6.2843619,35.6264874
-6.2846144,35.6259426
-6.2841206,35.6270886
-6.2836521,35.6280229
-6.2837839,35.6278564
-6.2831302,35.6287285
-6.2834388,35.6282572
-6.2822240,35.6303375
-6.2811073,35.6325306
-6.2781136,35.6385062
-6.2771569,35.6403578
-6.2767865,35.6410776
-6.2765312,35.6416563
-6.2752490,35.6443886
-6.2744241,35.6454414
-6.2736946,35.6458507
-6.2715791,35.6472620
-6.2713574,35.6474257
-6.2699545,35.6489500
-6.2694102,35.6496020
-6.2690595,35.6500169
-6.2674798,35.6524162
-6.2669467,35.6533364
-6.2655663,35.6556340
-6.2653110,35.6561957
-6.2646544,35.6577651
-6.2631814,35.6587700
-6.2630691,35.6616095
-6.2629457,35.6631789
-6.2628194,35.6657983
-6.2627240,35.6683415
-6.2627324,35.6759401
-6.2621685,35.6794317
-6.2602746,35.6896553
-6.2585462,35.6935675
-6.2580243,35.6942026
-6.2536276,35.6972454
-6.2526146,35.6974571
-6.2522639,35.6975531
-6.2520366,35.6975926
-6.2512734,35.6977845
-6.2514811,35.6976857
-6.2511297,35.6978669
-6.1773057,35.7572464
-6.1748713,35.7547370
-6.1735033,35.7469592
-6.1754466,35.7398434
-6.1709810,35.7418741
-6.1700970,35.7424468
-6.2201120,35.7162014
-6.2203827,35.7159613
-6.2203160,35.7159680
-6.1657930,35.7206485
-6.1644916,35.7194857
-6.1645503,35.7194120
-6.1646060,35.7197076
-6.1751570,35.7407556
-6.1751170,35.7408723
-6.1868301,35.7722072
-6.2044396,35.7492725
-6.1767329,35.8366573
-6.1808569,35.7532802
-6.1808276,35.7532172
-6.1810822,35.7468181
-6.1810776,35.7466988
-6.1752356,35.7385871
-6.1752096,35.7385013
-6.2237664,35.7088749
-6.2237824,35.7089742
-6.2238517,35.7091056
-6.2239063,35.7091860
-6.2239250,35.7092370
-6.2239223,35.7093135
-6.2239050,35.7094489
-6.2238997,35.7095844
-6.2239183,35.7097265
-6.2239463,35.7097882
-6.2239890,35.7098512
-6.2239943,35.7098941
-6.2239997,35.7099317
-6.2240117,35.7099934
-6.2240503,35.7100672
-6.2240690,35.7100967
-6.2240663,35.7101543
-6.2240663,35.7102951
-6.2240517,35.7103622
-6.2240263,35.7104547
-6.2240637,35.7105191
-6.2240610,35.7106948
-6.2240757,35.7108383
-6.2240597,35.7109080
-6.2240703,35.7110193
-6.2240890,35.7110783
-6.2241023,35.7111910
-6.2241290,35.7112876
-6.2241157,35.7113948
-6.2241023,35.7115209
-6.2241183,35.7116282
-6.2241130,35.7118803
-6.2241743,35.7120064
-6.2241743,35.7120949
-6.2240703,35.7123095
-6.2240570,35.7125348
-6.2240787,35.7127513
-6.2217146,35.7128660
-6.2217999,35.7130900
-6.2219439,35.7134803
-6.2220405,35.7137161
-6.2217519,35.7126354
-6.2217839,35.7124986
-6.2217826,35.7123645
-6.2217586,35.7121901
-6.2217052,35.7119299
-6.2216666,35.7116269
-6.2216572,35.7112956
-6.2216399,35.7110623
-6.2216399,35.7108410
-6.2216292,35.7106532
-6.2216066,35.7104520
-6.2215532,35.7103153
-6.2214826,35.7101369
-6.2214746,35.7098861
-6.2215172,35.7097547
-6.2216159,35.7096367
-6.2217306,35.7094757
-6.2217652,35.7093322
-6.2218439,35.7091029
-6.2219972,35.7089192
-6.2220919,35.7087542
-6.2221265,35.7085249
-6.2223585,35.7082996
-6.2225238,35.7082003
-6.2226971,35.7080944
-6.2228491,35.7079710
-6.2229131,35.7079267
-6.2231298,35.7078017
-6.2231814,35.7077846
-6.2232434,35.7077594
-6.2255128,35.7043675
-6.2252195,35.7042521
-6.2250996,35.7042038
-6.2249716,35.7042038
-6.2248169,35.7041234
-6.2247396,35.7040080
-6.2246516,35.7039598
-6.2245796,35.7039678
-6.2244916,35.7040563
-6.2244276,35.7042280
-6.2243743,35.7044131
-6.2243423,35.7046169
-6.2241903,35.7049200
-6.2241210,35.7052848
-6.2240463,35.7056791
-6.2239210,35.7061243
-6.2237930,35.7065642
-6.2237437,35.7067627
-6.2236450,35.7070470
-6.2235757,35.7071851
-6.2234904,35.7073675
-6.2234371,35.7074815
-6.2233464,35.7076357
-6.2232684,35.7077447
-6.2219492,35.7050286
-6.2220092,35.7051614
-6.2220639,35.7052553
-6.2221505,35.7053880
-6.2222145,35.7055745
-6.2222398,35.7056911
-6.2222492,35.7058373
-6.2222372,35.7059097
-6.2222038,35.7060130
-6.2221839,35.7060626
-6.2221852,35.7061270
-6.2222105,35.7062477
-6.2222318,35.7063483
-6.2223025,35.7065079
-6.2223825,35.7066366
-6.2224585,35.7068512
-6.2225531,35.7069893
-6.2226691,35.7071449
-6.2227545,35.7072334
-6.2228305,35.7072937
-6.2229224,35.7073098
-6.2229864,35.7073313
-6.2230224,35.7074440
-6.2231091,35.7075445
-6.2231971,35.7076424
-6.2232904,35.7078007
-6.2233237,35.7078449
-6.2234277,35.7078946
-6.2234837,35.7079482
-6.2235637,35.7080702
-6.2236477,35.7082205
-6.2236890,35.7083519
-6.2236744,35.7084940
-6.2236464,35.7085235
-6.2236437,35.7086121
-6.2236677,35.7087153
-6.2237290,35.7087931
-6.1776686,35.7053401
-6.1774981,35.7051563
-6.1839328,35.7039357
-6.1977649,35.8329355
-6.2246063,35.6898916
-6.2244890,35.6897575
-6.2243823,35.6895965
-6.2243343,35.6894141
-6.2242970,35.6893015
-6.2241796,35.6891352
-6.2255662,35.6888992
-6.2252035,35.6889421
-6.2249582,35.6889421
-6.2246063,35.6890172
-6.2241530,35.6890172
-6.2239930,35.6890172
-6.2232944,35.6890547
-6.2231078,35.6891406
-6.2230064,35.6893659
-6.2227078,35.6893659
-6.2224998,35.6893551
-6.2255142,35.6835937
-6.2249582,35.6833577
-6.2245849,35.6832772
-6.2240623,35.6833309
-6.2235930,35.6835025
-6.2229851,35.6836152
-6.2221159,35.6839746
-6.2217426,35.6842375
-6.2214226,35.6842858
-6.2226118,35.6831539
-6.2224634,35.6838029
-6.2221585,35.6843662
-6.2219373,35.6847749
-6.2218279,35.6850797
-6.2216199,35.6856590
-6.2216039,35.6859165
-6.2216369,35.6863953
-6.2214919,35.6868607
-6.2213786,35.6872241
-6.2213434,35.6874032
-6.2219539,35.6875247
-6.2222310,35.6875798
-6.2225531,35.6876439
-6.2226385,35.6877190
-6.2227931,35.6879014
-6.2254888,35.6841356
-6.2252995,35.6847176
-6.2252009,35.6851307
-6.2250782,35.6853881
-6.2249209,35.6855786
-6.2247748,35.6858088
-6.2246863,35.6859165
-6.2243556,35.6863189
-6.2241796,35.6866300
-6.2239788,35.6870749
-6.2235450,35.6874669
-6.2229324,35.6880204
-6.2226225,35.6885505
-6.2222492,35.6891888
-6.2218279,35.6897467
-6.2217319,35.6899667
-6.2161217,35.7106358
-6.2166017,35.7105714
-6.2169057,35.7105821
-6.2174976,35.7103300
-6.2177963,35.7101744
-6.2179616,35.7101691
-6.2182602,35.7102495
-6.2184362,35.7104534
-6.2186602,35.7107806
-6.2188575,35.7108772
-6.2189482,35.7111508
-6.2191828,35.7115692
-6.2194121,35.7116175
-6.2196254,35.7115585
-6.2199454,35.7112795
-6.2202760,35.7110059
-6.2206760,35.7105285
-6.2207507,35.7102817
-6.2210920,35.7100886
-6.2219292,35.7082728
-6.2217346,35.7076129
-6.2216706,35.7069826
-6.2215559,35.7060197
-6.2214013,35.7050031
-6.2216012,35.7041690
-6.2216226,35.7038337
-6.2215746,35.7035923
-6.2215159,35.7031229
-6.2214706,35.7027125
-6.2213959,35.7014894
-6.2214066,35.7008350
-6.2215346,35.6998050
-6.2214706,35.6994295
-6.2216199,35.6985819
